0.0000000000,-0.3095217985,-0.2219669041,-0.2522681881,0.4899938731,-0.2594779065,0.0571054563,-0.2644323883,-0.2519059315,-0.1422898392,0.2576207604,-0.0760149275,-0.0444004849,-0.1313676392,0.0332399343,0.0847277717,0.0552205276,0.0370037261,-0.0267649336,0.0551118529,0.0369934724,0.1441135276,0.0187789959
0.0000000000,-0.3098414410,-0.2219390006,-0.2522336694,0.4903438108,-0.2601523936,0.0568017082,-0.2644096899,-0.2518914543,-0.1421645554,0.2573983783,-0.0764450228,-0.0447050202,-0.1312506979,0.0331846903,0.0846906976,0.0552234451,0.0370041098,-0.0268177314,0.0551147161,0.0369938316,0.1441875286,0.0187520984
0.0000000000,-0.3102707807,-0.2218848411,-0.2522396767,0.4909234571,-0.2609331457,0.0565059569,-0.2644430177,-0.2518756611,-0.1420527817,0.2572804553,-0.0769129936,-0.0450188620,-0.1310965879,0.0331142557,0.0846457593,0.0552347609,0.0370061255,-0.0268918943,0.0551259663,0.0369958165,0.1443226684,0.0187175126
0.0000000000,-0.3108026703,-0.2218091841,-0.2522823736,0.4917278390,-0.2617346111,0.0562633882,-0.2645326500,-0.2518645366,-0.1419843718,0.2573161803,-0.0773807750,-0.0452657518,-0.1309120214,0.0330342037,0.0845972217,0.0552553339,0.0370099571,-0.0269834865,0.0551464686,0.0369996134,0.1445201860,0.0186779022
0.0000000000,-0.3113375943,-0.2217221455,-0.2524551005,0.4923871376,-0.2624031143,0.0560585727,-0.2647027321,-0.2518375739,-0.1420598522,0.2574869147,-0.0779239179,-0.0454805489,-0.1306953822,0.0329639523,0.0845574465,0.0552762998,0.0370137949,-0.0270709688,0.0551673767,0.0370034212,0.1447394299,0.0186429422
0.0000000000,-0.3117905279,-0.2216386887,-0.2527774311,0.4926356890,-0.2628736799,0.0558502786,-0.2649278703,-0.2517853279,-0.1422931421,0.2576979922,-0.0785870743,-0.0457209218,-0.1304599113,0.0329154896,0.0845326649,0.0552890693,0.0370159205,-0.0271372012,0.0551801103,0.0370055266,0.1449315832,0.0186187459
0.0000000000,-0.3122267770,-0.2215878101,-0.2528766954,0.4929892945,-0.2635042546,0.0555546784,-0.2649606465,-0.2517690909,-0.1422810574,0.2576184618,-0.0791776846,-0.0460246583,-0.1302866062,0.0328572409,0.0844964874,0.0552958772,0.0370169754,-0.0272002452,0.0551868651,0.0370065561,0.1450570579,0.0185901670
0.0000000000,-0.3127180248,-0.2215851846,-0.2524743735,0.4939178017,-0.2645845123,0.0551266349,-0.2646402331,-0.2518333557,-0.1417313316,0.2570448712,-0.0795334193,-0.0463950073,-0.1302284275,0.0327621033,0.0844276773,0.0553015110,0.0370180561,-0.0272794357,0.0551923969,0.0370075937,0.1451056851,0.0185440699
0.0000000000,-0.3132111322,-0.2215791654,-0.2520607915,0.4949257787,-0.2657081109,0.0547183658,-0.2643741888,-0.2518846793,-0.1412124710,0.2565200464,-0.0798500794,-0.0467169427,-0.1301584330,0.0326644255,0.0843582283,0.0553101446,0.0370197208,-0.0273640001,0.0552009278,0.0370092142,0.1451757428,0.0184966200
0.0000000000,-0.3136650968,-0.2215195480,-0.2521174867,0.4955162029,-0.2664755797,0.0544577482,-0.2645403930,-0.2518359455,-0.1412720371,0.2565571701,-0.0803428014,-0.0469013431,-0.1299536452,0.0325970070,0.0843185870,0.0553251542,0.0370223751,-0.0274432818,0.0552158793,0.0370118394,0.1453590641,0.0184632743
0.0000000000,-0.3142122852,-0.2214292177,-0.2523219975,0.4961509677,-0.2672109486,0.0541779427,-0.2648296221,-0.2517632830,-0.1415130407,0.2568045729,-0.0809459308,-0.0470809795,-0.1296868496,0.0325249998,0.0842797820,0.0553473376,0.0370263543,-0.0275371949,0.0552380059,0.0370157881,0.1456132558,0.0184273539
0.0000000000,-0.3149466355,-0.2213483761,-0.2522560579,0.4972982431,-0.2682703557,0.0537028502,-0.2648501392,-0.2517590071,-0.1414286021,0.2567848951,-0.0815335151,-0.0473998885,-0.1294673320,0.0324136812,0.0842106037,0.0553740094,0.0370313648,-0.0276595408,0.0552645755,0.0370207498,0.1458575787,0.0183724293
0.0000000000,-0.3156350044,-0.2213134014,-0.2519221839,0.4984923904,-0.2694148704,0.0531140503,-0.2645672576,-0.2518169372,-0.1410168301,0.2563828687,-0.0820192009,-0.0478252749,-0.1293546174,0.0322964783,0.0841303080,0.0553911281,0.0370346688,-0.0277690969,0.0552815749,0.0370240011,0.1459921357,0.0183152034
0.0000000000,-0.3160347810,-0.2213426051,-0.2514593155,0.4991685895,-0.2703293945,0.0525474360,-0.2640844011,-0.2518997606,-0.1404349193,0.2556475046,-0.0823638340,-0.0482845919,-0.1293648734,0.0322141259,0.0840659752,0.0553870049,0.0370339093,-0.0278249612,0.0552773554,0.0370232032,0.1459546325,0.0182757371
0.0000000000,-0.3161925653,-0.2213858539,-0.2511313057,0.4992991041,-0.2709892259,0.0520984757,-0.2637003828,-0.2519441326,-0.1399714183,0.2549228388,-0.0826774583,-0.0487231156,-0.1293905996,0.0321684396,0.0840255175,0.0553707164,0.0370306973,-0.0278425377,0.0552610060,0.0370199693,0.1458523445,0.0182543895
0.0000000000,-0.3162634442,-0.2213856946,-0.2511465731,0.4990933866,-0.2714873402,0.0518103126,-0.2636666653,-0.2519048888,-0.1398529182,0.2545403615,-0.0830904758,-0.0491082407,-0.1293169993,0.0321447097,0.0840059859,0.0553563880,0.0370276608,-0.0278541370,0.0552466482,0.0370169218,0.1458197805,0.0182433704
0.0000000000,-0.3165472405,-0.2213238374,-0.2513668843,0.4991725603,-0.2720970248,0.0515572135,-0.2638499203,-0.2518356181,-0.1399268273,0.2544863558,-0.0836655219,-0.0494780117,-0.1291237600,0.0321010438,0.0839801566,0.0553575746,0.0370275263,-0.0279033900,0.0552477966,0.0370167685,0.1459308128,0.0182219933
0.0000000000,-0.3172142161,-0.2212158222,-0.2515489009,0.4999772372,-0.2730287495,0.0511964263,-0.2640085912,-0.2518019535,-0.1399429024,0.2545672854,-0.0843761940,-0.0498817169,-0.1288550661,0.0320077405,0.0839251016,0.0553787845,0.0370313169,-0.0280120087,0.0552689254,0.0370205189,0.1461786917,0.0181758753
